height;avgdepth
59;0,847781
139;0,430354
46;0,903634
52;0,903543
203;0,237656
183;0,706206
59;0,909194
156;0,792500
164;0,479552
94;0,469315
128;0,883159
253;0,267066
43;0,903363
196;0,836113
209;0,399738
98;0,104867
109;0,823877
52;0,941784
255;0,553033
184;0,873336
278;0,761351
223;0,592176
212;0,393789
282;0,618974
99;0,850541
71;0,000000
131;0,423414
73;0,842244
117;0,873408
286;0,564380
273;0,711658
244;0,648402
248;0,398814
232;0,499440
99;0,437074
222;0,242835
153;0,391452
134;0,406056
138;0,802473
98;0,134920
284;0,510275
65;0,282066
36;0,705209
168;0,113271
268;0,394585
131;0,255584
268;0,525953
54;0,000000
164;0,355627
100;0,867247
252;0,640004
57;0,735218
249;0,419602
209;0,523046
208;0,355723
239;0,442653
185;0,626755
225;0,407412
89;0,858904
203;0,522433
81;0,000000
76;0,884179
175;0,775772
83;0,886256
71;0,000000
208;0,752967
251;0,823589
51;0,654499
224;0,684817
226;0,826530
201;0,307608
263;0,234549
83;0,653207
248;0,365803
105;0,000000
221;0,289873
162;0,134359
185;0,057801
132;0,788454
89;0,000000
239;0,272767
215;0,449989
148;0,706065
224;0,534283
92;0,843547
160;0,836350
143;0,222584
54;0,159820
99;0,000000
68;0,824198
230;0,570698
178;0,938160
208;0,694524
59;0,871787
121;0,923973
234;0,584963
49;0,000000
148;0,689681
180;0,797644
38;0,180206
54;0,000000
82;0,000000
41;0,000000
80;0,000000
167;0,424493
33;0,000000
35;0,000000
200;0,694366
226;0,651116
257;0,644195
271;0,686853
167;0,478629
59;0,216870
156;0,765855
183;0,907929
180;0,784674
281;0,631385
212;0,674769
84;0,595279
131;0,885097
57;0,844685
130;0,890622
134;0,495679
170;0,138207
260;0,387263
99;0,378352
168;0,012892
215;0,283451
273;0,412190
93;0,890795
84;0,000000
212;0,786512
188;0,330101
173;0,089466
55;0,305254
160;0,847473
234;0,673962
88;0,886281
104;0,884564
250;0,696480
50;0,818878
193;0,710436
113;0,861192
83;0,733314
222;0,743076
107;0,180459
97;0,378475
82;0,857761
37;0,775316
287;0,400126
207;0,844507
96;0,571934
67;0,000000
182;0,002034
165;0,058406
55;0,492975
115;0,061468
139;0,166403
42;0,953516
143;0,803960
276;0,498034
150;0,749889
138;0,017075
239;0,680165
202;0,213908
246;0,385253
107;0,457377
194;0,689006
39;0,225282
80;0,911979
61;0,000000
68;0,030453
229;0,596084
237;0,800327
78;0,780340
219;0,899421
120;0,288007
70;0,899447
232;0,502219
170;0,251171
275;0,723010
208;0,229982
62;0,512462
197;0,704876
211;0,112915
84;0,897794
237;0,676401
139;0,158995
250;0,718334
202;0,717638
130;0,315003
230;0,358332
209;0,394729
214;0,829155
260;0,710961
114;0,210215
196;0,234048
103;0,818271
50;0,000000
204;0,727353
179;0,778738
48;0,000000
213;0,875249
44;0,000000
167;0,304954
195;0,588882
196;0,714096
86;0,240684
46;0,896666
124;0,433842
49;0,000000
97;0,856036
282;0,579879
218;0,610357
244;0,363608
109;0,457833
213;0,577300
74;0,041516
173;0,283237
250;0,754532
123;0,870683
204;0,617125
199;0,531018
171;0,823435
171;0,514131
118;0,052440
277;0,346061
119;0,772931
285;0,565238
251;0,268959
89;0,283631
99;0,794017
179;0,776407
34;0,706862
220;0,472264
42;0,364080
55;0,000000
53;0,000000
49;0,809863
190;0,507332
69;0,000000
56;0,637528
52;0,470204
285;0,523618
148;0,118189
262;0,609543
247;0,640653
106;0,481661
285;0,488452
266;0,754502
120;0,675757
132;0,914968
71;0,911576
204;0,718009
113;0,152155
56;0,169870
239;0,855457
101;0,088598
223;0,447019
176;0,907591
133;0,156019
79;0,882776
144;0,867825
188;0,840079
212;0,135415
199;0,301997
171;0,664039
204;0,788831
78;0,739233
142;0,878825
96;0,476165
281;0,710271
151;0,229545
137;0,053116
85;0,272713
54;0,897392
145;0,886381
33;0,909500
258;0,263482
166;0,624412
70;0,849659
138;0,904483
274;0,670184
217;0,889446
120;0,448277
119;0,191332
86;0,197306
283;0,743405
115;0,888760
113;0,806114
190;0,492193
46;0,000000
130;0,071675
264;0,368857
211;0,524257
33;0,854511
266;0,706150
128;0,736389
205;0,215319
286;0,649736
55;0,000000
168;0,542209
90;0,854385
88;0,060683
231;0,681951
206;0,799929
247;0,487205
85;0,868189
78;0,901817
240;0,442839
35;0,813057
238;0,456763
134;0,823130
92;0,467285
285;0,328962
91;0,000000
227;0,508443
117;0,918659
105;0,838558
264;0,739200
222;0,781380
93;0,818926
193;0,223811
120;0,810285
63;0,000000
210;0,859511
72;0,486358
138;0,745628
112;0,841188
123;0,441281
150;0,547304
236;0,477916
126;0,021938
264;0,597934
166;0,051657
104;0,951440
119;0,730810
58;0,000000
267;0,670388
104;0,024156
190;0,559538
52;0,770849
144;0,822144
80;0,839834
132;0,875283
251;0,566907
211;0,544101
35;0,000000
66;0,877224
134;0,510190
91;0,835509
216;0,870244
213;0,697914
186;0,506023
239;0,641451
121;0,851725
169;0,430879
174;0,593145
240;0,444448
154;0,614898
232;0,638553
260;0,441135
227;0,849034
78;0,269220
45;0,000000
180;0,824326
230;0,275529
34;0,894217
177;0,506014
41;0,000000
84;0,131305
71;0,047476
101;0,842888
248;0,371549
50;0,683877
118;0,475186
245;0,838099
277;0,565324
201;0,759425
169;0,422859
47;0,000000
217;0,431859
245;0,683602
69;0,759635
188;0,429490
185;0,602345
138;0,208155
206;0,622629
180;0,299519
245;0,635681
108;0,252656
237;0,389379
41;0,818460
158;0,759600
70;0,889182
149;0,425100
270;0,347747
178;0,668766
256;0,552925
70;0,142750
233;0,785164
143;0,669182
42;0,000000
138;0,817332
111;0,507094
49;0,834135
218;0,199528
277;0,555108
110;0,000000
112;0,813517
240;0,554432
156;0,702236
41;0,857769
166;0,342696
192;0,917405
172;0,730353
244;0,786606
256;0,448906
173;0,499146
101;0,829354
111;0,819906
234;0,496820
284;0,302946
261;0,603662
238;0,349504
98;0,877251
37;0,850391
141;0,057925
87;0,000000
211;0,315409
170;0,819961
40;0,330605
96;0,238462
145;0,237593
231;0,323826
80;0,328511
61;0,200395
221;0,384684
65;0,722503
46;0,000000
98;0,811654
73;0,806023
257;0,538077
264;0,532409
200;0,239225
60;0,907055
229;0,501860
237;0,446119
252;0,407119
34;0,925699
121;0,860744
36;0,626588
89;0,779703
271;0,338458
42;0,183683
208;0,444364
97;0,830401
105;0,883933
129;0,871441
279;0,541680
165;0,517182
87;0,898291
192;0,701549
186;0,718203
231;0,789078
280;0,428712
146;0,889401
203;0,572672
121;0,036118
188;0,442421
126;0,691394
144;0,400698
278;0,585436
176;0,146716
79;0,893724
131;0,716408
36;0,902272
157;0,180301
126;0,903033
241;0,433448
97;0,425067
125;0,518253
43;0,799788
95;0,000000
118;0,000000
135;0,581896
255;0,292222
237;0,711841
265;0,600825
168;0,881771
60;0,000000
175;0,843486
265;0,383771
86;0,760614
282;0,397220
50;0,716486
251;0,616306
94;0,000000
122;0,029345
33;0,863536
226;0,555246
190;0,191658
229;0,419966
193;0,810255
222;0,560257
77;0,000000
141;0,822566
205;0,844090
260;0,507304
258;0,743983
274;0,637222
35;0,834507
245;0,506263
108;0,835016
216;0,628162
179;0,434797
244;0,467624
160;0,655998
255;0,485893
109;0,820281
218;0,452617
207;0,242754
268;0,650953
154;0,071433
37;0,000000
284;0,673099
33;0,895010
240;0,609664
169;0,714300
68;0,902215
164;0,758531
233;0,162130
74;0,000000
179;0,090073
64;0,871862
228;0,155640
242;0,267389
185;0,411088
89;0,415103
61;0,810131
201;0,789464
126;0,198327
269;0,366950
128;0,238592
86;0,000000
66;0,727296
249;0,458455
121;0,054223
261;0,615341
140;0,716687
57;0,920630
210;0,540834
94;0,730341
215;0,492441
160;0,746722
51;0,848490
83;0,776069
133;0,544494
266;0,719049
53;0,819714
159;0,826585
123;0,863990
86;0,879114
182;0,869830
266;0,544292
241;0,603577
152;0,851219
138;0,868526
134;0,837217
283;0,532514
106;0,000000
59;0,866685
48;0,000000
47;0,000000
46;0,000000
277;0,665368
188;0,680038
67;0,382354
70;0,874331
151;0,296052
53;0,880075
261;0,409339
152;0,866300
225;0,456056
229;0,580987
255;0,514333
114;0,235825
247;0,547893
197;0,833511
264;0,725307
180;0,190046
93;0,000000
101;0,844319
280;0,493751
176;0,860990
133;0,866407
144;0,434752
154;0,571655
102;0,854395
224;0,424608
120;0,174859
118;0,278576
97;0,037607
171;0,434023
89;0,087739
45;0,873342
88;0,160021
179;0,159729
113;0,797627
102;0,889805
104;0,419136
69;0,314803
191;0,651603
178;0,655384
76;0,518585
228;0,239761
196;0,056781
191;0,109924
59;0,080836
232;0,395989
215;0,297818
220;0,444970
222;0,582292
78;0,680285
279;0,587174
133;0,690454
285;0,510163
108;0,142636
135;0,082352
50;0,000000
84;0,000000
259;0,423699
100;0,898310
135;0,101886
238;0,302430
174;0,618697
59;0,922834
33;0,907800
69;0,700850
111;0,890784
126;0,039724
113;0,179086
184;0,501535
259;0,492349
103;0,000000
175;0,115636
280;0,451594
255;0,508463
173;0,516647
79;0,000000
106;0,000000
121;0,138048
243;0,588460
168;0,847038
79;0,841455
78;0,806204
136;0,872172
184;0,141410
193;0,439369
131;0,263115
274;0,632528
72;0,548672
227;0,649860
137;0,757166
74;0,755390
142;0,857301
59;0,000000
90;0,050490
148;0,853404
183;0,386321
79;0,708429
44;0,890386
272;0,684559
219;0,349918
141;0,878303
36;0,857341
60;0,305039
91;0,859010
143;0,107789
114;0,880225
43;0,000000
46;0,248224
242;0,705766
168;0,843277
55;0,548373
215;0,541318
139;0,007954
71;0,759248
108;0,233374
213;0,650787
235;0,552517
272;0,661890
166;0,198279
113;0,873425
283;0,571171
36;0,902910
66;0,933233
213;0,905305
152;0,839535
226;0,647116
256;0,307936
129;0,861087
281;0,619620
179;0,198678
240;0,387768
99;0,895335
265;0,404110
145;0,893094
281;0,523913
144;0,000000
102;0,662046
65;0,000000
235;0,671471
257;0,306840
64;0,767547
77;0,903413
132;0,354409
251;0,674256
38;0,000000
240;0,475512
208;0,325862
40;0,830173
192;0,573571
196;0,301272
200;0,458406
117;0,136249
181;0,471106
78;0,236409
60;0,869449
264;0,338942
65;0,000000
242;0,581562
82;0,000000
87;0,274311
121;0,595355
77;0,805919
136;0,211255
82;0,817498
77;0,946015
263;0,478671
240;0,676072
188;0,745110
263;0,600932
280;0,220158
263;0,333983
123;0,612510
106;0,785397
287;0,565141
140;0,603811
226;0,321702
173;0,191419
161;0,442424
43;0,000000
208;0,411561
200;0,566440
217;0,582644
84;0,934297
67;0,403764
174;0,701052
138;0,464777
51;0,775686
74;0,794453
41;0,877376
193;0,428962
198;0,798272
136;0,475388
45;0,000000
225;0,327330
133;0,862832
218;0,417112
177;0,733894
229;0,793919
143;0,843934
76;0,375279
259;0,433954
247;0,474062
213;0,770146
235;0,515519
150;0,867971
178;0,344982
65;0,480203
39;0,891132
276;0,497540
53;0,234414
267;0,639903
96;0,505648
153;0,777449
103;0,414913
165;0,220179
178;0,664010
215;0,457181
238;0,378607
180;0,566450
100;0,003178
106;0,464111
99;0,814979
195;0,404824
254;0,893678
192;0,814172
129;0,724065
174;0,153412
267;0,316102
171;0,224270
149;0,241101
61;0,646766
101;0,885724
51;0,000000
40;0,891172
175;0,777424
142;0,216043
164;0,134207
287;0,601820
69;0,231082
265;0,306640
275;0,320385
246;0,611029
181;0,567098
104;0,000000
161;0,529219
225;0,424632
92;0,849341
165;0,915475
269;0,312596
155;0,727474
39;0,000000
189;0,626113
75;0,327038
238;0,843981
262;0,660372
247;0,704449
148;0,221245
122;0,793955
44;0,906902
145;0,075299
285;0,404176
180;0,583936
58;0,743010
193;0,476170
137;0,041830
144;0,643332
129;0,267346
81;0,148698
84;0,000000
124;0,186978
61;0,157058
194;0,179223
44;0,342492
45;0,936401
268;0,415363
235;0,619210
47;0,525651
35;0,911523
263;0,313558
121;0,000000
265;0,582172
266;0,471453
203;0,698092
209;0,220349
110;0,899619
61;0,071588
110;0,000000
284;0,561048
105;0,870854
159;0,151057
238;0,505470
144;0,381854
181;0,344526
230;0,419246
116;0,237213
109;0,045058
249;0,444840
148;0,891470
280;0,473844
205;0,692576
75;0,020570
50;0,875251
163;0,847353
260;0,620211
259;0,555484
269;0,491540
122;0,828041
125;0,871333
215;0,353681
179;0,649021
187;0,220953
130;0,874999
246;0,641472
141;0,655405
44;0,882144
199;0,305756
170;0,762513
214;0,829377
227;0,541412
177;0,374439
188;0,067433
99;0,188669
57;0,899100
157;0,828023
208;0,182752
58;0,021877
140;0,184933
180;0,778179
144;0,758332
55;0,874078
224;0,602383
36;0,000000
101;0,082877
240;0,282679
116;0,136282
51;0,020349
78;0,574458
93;0,353329
126;0,169413
164;0,569504
87;0,874800
82;0,255858
232;0,668481
97;0,014435
121;0,189496
97;0,021974
277;0,552545
121;0,000000
181;0,735308
237;0,740875
202;0,674418
178;0,442661
56;0,802225
139;0,394226
186;0,316016
179;0,092627
201;0,485397
156;0,818474
184;0,277420
106;0,542913
173;0,730699
187;0,278695
224;0,491741
242;0,299540
97;0,000000
55;0,248133
68;0,952800
71;0,000000
250;0,381127
95;0,793459
59;0,898842
201;0,773692
100;0,863596
229;0,832986
59;0,602816
174;0,590385
115;0,858847
266;0,433831
57;0,914412
278;0,465736
177;0,502238
69;0,892021
88;0,902115
205;0,269011
239;0,665152
182;0,734010
76;0,884242
195;0,161051
236;0,287761
138;0,393104
243;0,569015
112;0,817337
35;0,910676
257;0,542867
178;0,842393
122;0,829852
165;0,279422
102;0,874895
196;0,799911
251;0,318341
91;0,881307
148;0,915376
256;0,273668
130;0,833425
125;0,778737
91;0,183610
57;0,000000
37;0,000000
157;0,331585
205;0,889823
180;0,632047
285;0,621043
279;0,212233
119;0,423626
124;0,237993
106;0,857325
92;0,259582
258;0,274960
201;0,347411
240;0,315801
241;0,186246
271;0,607446
35;0,709555
122;0,814034
188;0,537085
115;0,244704
144;0,547195
139;0,041829
165;0,886999
54;0,842047
267;0,475822
239;0,484077
222;0,690813
247;0,904527
288;0,710550
146;0,236585
246;0,570650
116;0,000000
233;0,400949
60;0,776960
95;0,869592
59;0,280697
154;0,646409
39;0,000000
131;0,894100
79;0,893450
136;0,847370
95;0,871115
52;0,532676
201;0,818504
287;0,415272
118;0,827495
251;0,622489
251;0,776914
248;0,343482
138;0,317548
163;0,294759
221;0,552481
269;0,529234
201;0,499542
160;0,838600
238;0,507709
260;0,398810
104;0,378925
235;0,663119
94;0,840587
258;0,889309
257;0,414094
91;0,874070
244;0,515067
119;0,572700
111;0,902175
100;0,916515
269;0,645645
171;0,856578
206;0,423311
240;0,703315
81;0,606932
91;0,772419
157;0,202960
149;0,576022
211;0,758751
171;0,211021
203;0,644697
229;0,199379
196;0,164536
74;0,000000
122;0,501447
162;0,560956
44;0,904644
268;0,369861
281;0,528945
272;0,407789
195;0,458611
57;0,754265
176;0,000000
80;0,000000
198;0,398897
80;0,852077
54;0,000000
194;0,351188
140;0,000430
38;0,903298
271;0,413373
149;0,160629
258;0,187967
85;0,891900
43;0,721321
121;0,000000
146;0,869383
181;0,535902
53;0,847796
211;0,244979
191;0,235214
45;0,918650
181;0,680414
129;0,423561
251;0,435875
244;0,676012
228;0,386966
144;0,780568
197;0,575068
144;0,679867
263;0,224179
246;0,425005
130;0,826343
281;0,714938
115;0,000000
230;0,624823
93;0,000000
283;0,465598
55;0,715494
258;0,696206
126;0,853491
177;0,796002
125;0,000000
156;0,090751
109;0,096002
200;0,603288
82;0,203203
52;0,603079
72;0,086026
98;0,404695
186;0,916834
67;0,880025
263;0,266066
207;0,370443
225;0,265065
129;0,464116
246;0,706444
118;0,809250
220;0,372076
227;0,479390
146;0,880590
284;0,615012
195;0,892108
202;0,302679
214;0,872296
175;0,449310
169;0,398203
94;0,107581
113;0,505699
169;0,029686
258;0,331330
275;0,559774
127;0,090083
284;0,753351
50;0,839757
199;0,013181
154;0,441463
250;0,625609
142;0,466393
226;0,575143
275;0,561127
37;0,604841
73;0,892381
145;0,155928
237;0,587719
101;0,129912
70;0,425841
240;0,617189
252;0,787012
175;0,369942
233;0,197911
37;0,740001
167;0,789821
236;0,782415
189;0,689065
136;0,399787
249;0,759067
240;0,391747
154;0,804604
69;0,549915
279;0,650172
101;0,808239
206;0,867944
116;0,856290
214;0,589291
121;0,864187
37;0,000000
55;0,131649
149;0,085546
89;0,914529
37;0,813036
78;0,803748
80;0,499293
253;0,473497
52;0,708988
90;0,000000
201;0,770817
166;0,486191
58;0,509729
201;0,298768
37;0,000000
240;0,538518
33;0,857561
151;0,042435
63;0,000000
225;0,927974
70;0,845764
280;0,462915
263;0,580794
271;0,403558
72;0,867137
86;0,728179
160;0,207123
278;0,405934
180;0,176904
70;0,000000
174;0,454966
139;0,709789
75;0,600734
184;0,602507
59;0,647349
61;0,723635
73;0,467803
171;0,679938
167;0,240164
264;0,422496
180;0,000693
185;0,164624
182;0,744907
150;0,643434
182;0,424918
38;0,858598
157;0,834549
189;0,733979
104;0,854234
170;0,382601
84;0,000000
169;0,366983
36;0,652563
107;0,778866
43;0,000000
78;0,849688
133;0,239656
37;0,903547
228;0,375138
190;0,816640
113;0,248915
287;0,394798
45;0,719390
232;0,579495
156;0,959210
145;0,433462
72;0,904304
45;0,909225
143;0,166754
158;0,351398
240;0,756784
195;0,784351
121;0,896371
238;0,445739
276;0,585583
256;0,349012
217;0,413489
270;0,479123
33;0,795628
81;0,843386
49;0,891250
47;0,486502
128;0,892014
189;0,747781
164;0,684889
278;0,355241
121;0,786048
41;0,385060
182;0,729151
138;0,593125
104;0,000000
94;0,000000
177;0,630578
58;0,158110
272;0,626330
35;0,698029
231;0,510848
172;0,413313
284;0,507934
126;0,817800
167;0,899134
74;0,764711
274;0,434951
208;0,817867
200;0,795695
191;0,665219
117;0,623035
57;0,351094
139;0,847042
